id	name	code1	з1	з2	з3	з4	з5	дост	temp1	price1	price1_name	price2	price2_name	price3	price3_name	price4	price4_name	lk1	lk2	lk3	lk4	cat	cat2	url	path	ord	code2	code3	4310	4326	43114	43118	43261	4350	6450	prim	prim2	img_path	img1	img2	img3	img4	img5	par1	text1	par2	text2	par3	text3	w	h	l	m	desc	Comment	desc1
459	Цапфа поворотного кулака передняя левая в сборе	4310-2304081					-	-	-	-	под заказ, с хранения, не выпускается	14 580	взаимо-заменяемый - 43114-2304081					4310-2304080	4310-2401080	4310-2401081	43114-2304081	Подвод воздуха к шинам		tsapfa-povorotnogo-kulaka-v-sbore-4310-2304081	/kamaz-4310/catalog/zapchasti/	459			1	1	1	1	1	1	1	КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-53228, 65111, КамАЗ-6450	ось передняя	/kamaz-4310/img/zap/	4310-2304080_2.jpg											0.25	0.239	0.252	13.2		Цапфы на передний и задний мост имеют одинаковую основу 4310-2304085/084 ● На передний мост устанавливается втулка бронзовая на задний мост нет	
463	Цапфа поворотного кулака задняя правая в сборе	4310-2401080					-	-	-	-	под заказ, с хранения, не выпускается	14 090	взаимо-заменяемый - 43114-2401080					4310-2401081	4310-2304081	4310-2304080	4310-2401081	Подвод воздуха к шинам		tsapfa-povorotnogo-kulaka-pravaya-v-sbore-4310-2401080	/kamaz-4310/catalog/zapchasti/	463			1	1	1	1	1	1	1	КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-53228, 65111, КамАЗ-6450	ось заднего колеса автомобиля.	/kamaz-4310/img/zap/	4310-2401080_2.jpg											0.25	0.239	0.252	13.2	в сборе, с головкой подвода воздуха	Произошла замена шланга с 4310-3125050-20 на 5320-3125060-20 и замена штуцера с 4310-3124065 на 4310-3124066.	
451	Цапфа заднего моста левая в сборе 43114/4310	4310-2401081					-	-	-	-	под заказ, с хранения, не выпускается	14 090	взаимо-заменяемый - 43114-2401081					4310-2401080	43114-2401081	4310-2304081	4310-2401080	Подвод воздуха к шинам		tsapfa-levaya-v-sbore-4310-2401081	/kamaz-4310/catalog/zapchasti/	451			1	1	1	1	1	1		КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4)		/kamaz-4310/img/zap/	4310-2401081_2.jpg											0.275	0.275	0.227	12.56	 Цапфа заднего моста КамАЗ-43261 (Евро-1, 2)		
461	Цапфа поворотного кулака передняя левая в сборе	43114-2304081	12 680	13 650			1-	1-1	13 580	14 580	завод							43114-2304080	4310-2304081	43114-2401081	43114-2401080	Подвод воздуха к шинам		tsapfa-povorotnogo-kulaka-v-sbore-43114-2304081	/kamaz-4310/catalog/zapchasti/	461							1	1	1	КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2)	ось передняя	/kamaz-4310/img/zap/	43114-2304081_2.jpg											0.25	0.239	0.252	13.2		Цапфа левая КамАЗ-43114, 43118 ,4326	
457	Цапфа поворотного кулака передняя правая в сборе	43114-2304080	12 680	13 650		13 650	1-	1-1	13 580	14 580	завод							43114-2304081	4310-2304080	43114-2401081	43114-2401080	Подвод воздуха к шинам		tsapfa-povorotnogo-kulaka-v-sbore-43114-2304080	/kamaz-4310/catalog/zapchasti/	457							1	1	1	КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2).	ось передняя	/kamaz-4310/img/zap/	43114-2304080_2.jpg											0.22	0.22	0.22	10		Цапфа правая КамАЗ-43114, 43118, 4326	
465	Цапфа заднего моста правая в сборе 	43114-2401080	12 251				0-	-	11 210	14 090	завод, под заказ							43114-2401081	4310-2401080	43114-2304081	43114-2401081	Подвод воздуха к шинам		tsapfa-povorotnogo-kulaka-pravaya-v-sbore-43114-2401080	/kamaz-4310/catalog/zapchasti/	465							1	1	1	КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2)	ось заднего колеса автомобиля.	/kamaz-4310/img/zap/	4310-2401080_2.jpg											0.25	0.239	0.252	13.2	в сборе, с головкой подвода воздуха	Произошла замена шланга с 4310-3125050-20 на 5320-3125060-20 и замена штуцера с 4310-3124065 на 4310-3124066.	
453	Цапфа заднего моста левая в сборе	43114-2401081	12 251				0-	-	11 220	14 090	завод, под заказ							43114-2401080	4310-2401081	43114-2304081	43114-2401080	Подвод воздуха к шинам		tsapfa-levaya-v-sbore-43114-2401081	/kamaz-4310/catalog/zapchasti/	453					1	1	1	1		КамАЗ-43118 (Евро 4), КамАЗ-43261 (Евро-1, 2), КамАЗ-43501 (4х4), КамАЗ-43501 (4х4)	заднего моста	/kamaz-4310/img/zap/	43114-2401081_2.jpg											0.25	0.25	0.25	12.5		Цапфа заднего моста левая У цапфу 43114-2401081 и 43114-2304079 - одинаковые голые цапфы 43114-2304084/85. Остальные детали различаются. 	
467	Чашка МОД межосевого дифференциала задняя	5320-2506019					-	-	-	-	завод, под заказ							5320-2402120-40	5320-2402120-10	5320-2502017		Мост задний		chashka-mod-mezhosevogo-differentsiala-zadnyaya-5320-2506019	/kamaz-4310/catalog/zapchasti/	467					1	1	1	1	1	КамАЗ-43118, КамАЗ-43501, КамАЗ-5320, КамАЗ-53501, КамАЗ-5410, КамАЗ-6450, КамАЗ-6540	средний (промежуточный) мост	/kamaz-4310/img/zap/	5320-2506019_2.jpg											0.157	0.157	0.261	7.1		Чашки 5320-2506016 и 53205-2506016 внешне отличаются только отверстиями для смазки. На 5320 они расположены радиально. На задней чашке 53205-2506019 отверстий не предусмотрено. Комплекты по установочным размерам идентичны. Вместо 5320 можно установить 53205.	
		53205-2506019					-	-																																																
	Чашка МКД к-т	53229-2403016	11 526	10 089			0-	1-1																																																
		53205-2403016	8 794	8 914			0-	-																																																
		4310-2403016					-	-																																																
							-	-																																																
							-	-																																																
469	Шестерня ведомая цилиндрическая 47 зубьев	5320-2402120-40	6 586	7 011			0-	1-1	6 430	7 570	завод							5320-2402120-10	5320-2402120-10			Мост передний	Шестерни	shesternya-vedomaya-tsilindricheskaya-47-zubev-5320-2402120-40	/kamaz-4310/catalog/zapchasti/	469							1	1	1	КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-65116		/kamaz-4310/img/zap/	5320-2402120-40_2.jpg											0.075	0.305	0.305	13.58	Устанавливается на автомобилях КамАЗ – 43114, 43118, 43253, 43255, 4326, 43269, 4350, 43502, 44108, 5320, 53228, 53229, 5350, 53501, 53504, 55111, 6350, 63501, 63502, 6450, 65115, 65117.  Гарантированный ресурс детали – 350 тыс. км.		
471	Шестерня ведомая цилиндрическая 49 зубьев	5320-2402120-10	6 527	7 293			0-	1-1	6 060	7 510	завод, под заказ							5320-2402120-40	5320-2402017	5320-2402060	5320-2506019	Мост передний	Шестерни	shesternya-vedomaya-tsilindricheskaya-49-zubev-5320-2402120-10	/kamaz-4310/catalog/zapchasti/	471							1	1	1	КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-65116		/kamaz-4310/img/zap/	5320-2402120-10_2.jpg											0.318	0.07	0.318	12.74			
		5320-2402020	14 300	15 750			0-	-																																																
473	Шестерня ведущая коническая заднего моста в сборе	5320-2402017	6 600	########			0-	1-1	7 310	7 590	завод, под заказ							5320-2402060	5320-2502017	53212-2506126	53212-2506130	Редуктор	Шестерни	shesternya-vedushchaya-konicheskaya-pered-i-zadn-mosta-v-sbore-5320-2402017	/kamaz-4310/catalog/zapchasti/	473			1	1	1	1	1	1		КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4308, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-65116, КамАЗ-6540		/kamaz-4310/img/zap/	5320-2402017_2.jpg											0.14	0.14	0.1	4.05			
475	Шестерня ведущая коническая заднего моста в сборе	5320-2402060	9 500	6 000			1-	1-1	6 070	10 930	завод, под заказ							5320-2402017	5320-2502017	53212-2506126	53212-2506130	Редуктор	Шестерни	shesternya-vedushchaya-konicheskaya-pered-sredn-zadn-mosta-v-sbore-5320-2402060	/kamaz-4310/catalog/zapchasti/	475			1	1	1	1	1	1	1	КамАЗ-4310, КамАЗ-43101, КамАЗ-4308, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-65116, КамАЗ-6540		/kamaz-4310/img/zap/	5320-2402060_2.jpg		5320-2402060_4.jpg									0.23	0.074	0.23	7.65			
		5320-2502020	15 000	15 750			0-	-																																																
476	Шестерня ведущая коническая среднего моста в сборе	5320-2502017	7 150	########		########	0-	-		8 290	завод, под заказ													shesternya-konicheskaya-srednego-mosta-vedushchaya-5320-2502017	/kamaz-4310/catalog/zapchasti/	476										КамАЗ-4310, КамАЗ-43101, КамАЗ-4308, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-65116, КамАЗ-6540		/kamaz-4310/img/zap/	5320-2402017_2.jpg											0.14	0.14	0.1	4.05			
	Шестерня ведущая коническая среднего моста в сборе	5320-2502060					-	-																																																
477	Шестерня ведущая первичного вала РК (раздаточной коробки) в сборе	43114-1802034	11 808		10 000	7 953	0-1	-	10 640	13 580	завод	11 500	аналог Наб.Челны					43114-1802189	43114-1802090	4310-1802034	65111-1802034	Коробка раздаточная	Шестерни	shesternya-vedushchaya-pervichnogo-vala-rk-razdatochnoj-korobki-v-sbore-43114-1802034	/kamaz-4310/catalog/zapchasti/	477					1	1	1			КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-4326 (каталог 2003г), КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111		/kamaz-4310/img/zap/	43114-1802034_2.jpg											0.205	0.205	0.076	8.7			
479	Шестерня ведущая первичного вала РК (раздаточной коробки) в сборе	4310-1802034			6 050		-0	-	6 960	-	с хранения, по запросу			6 960	с хранения, по запросу			4310-1802034	4310-1802189	43114-1802034	65111-1802034	Коробка раздаточная	Шестерни	shesternya-vedushchaya-pervichnogo-vala-rk-razdatochnoj-korobki-v-sbore-4310-1802034	/kamaz-4310/catalog/zapchasti/	479			1							КамАЗ-4310		/kamaz-4310/img/zap/	43114-1802034_2.jpg											0.205	0.205	0.076	8.7			
481	Шестерня ведущая первичного вала РК (раздаточной коробки) в сборе	65111-1802034	13 900				1-	-1	7 480	15 990	завод							65111-1802090-10	65111-1802180	4310-1802034	43114-1802034	Коробка раздаточная	Шестерни	shesternya-vedushchaya-pervichnogo-vala-rk-razdatochnoj-korobki-v-sbore-65111-1802034	/kamaz-4310/catalog/zapchasti/	481							1	1	1	КамАЗ-4350 (4×4), -5350 (6×6), -6350 (8×8), -43261 (Евро-1, -2), -43501 (4×4), -53501 (6×6), -53504 (6×6), -6450 (8×8), -63501 (8×8).		/kamaz-4310/img/zap/	65111-1802034_2.jpg											0.206	0.206	0.093	8.0	36 зубов, усиленная	Шестерня имеет круглую форму с зубьями по краю. Основная функция шестерни передача вращательного движения от одной оси к другой.	
483	Шестерня ведущая цилиндрическая (13 зубьев)	5320-2402110-10	3 370	3 436			0-	1-1	3 290	3 880	завод							5320-2402110-40	5320-2502017	5320-2402060	5320-2402017	Мост задний	Шестерни	shesternya-vedushchaya-tsilindricheskaya-13-zubev-5320-2402110-10	/kamaz-4310/catalog/zapchasti/	483							1			КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111, КамАЗ-65115, КамАЗ-65116		/kamaz-4310/img/zap/	5320-2402110-10_2.jpg											0.125	0.11	0.27	6.7			
485	Шестерня ведущая цилиндрическая (15 зубьев)	5320-2402110-40	4 424	5 123			0-	1-1	4 110	5 090	завод							5320-2402110-10	5320-2502017	5320-2402060	5320-2402017	Мост задний	Шестерни	shesternya-vedushchaya-tsilindricheskaya-15-zubev-5320-2402110-40	/kamaz-4310/catalog/zapchasti/	485							1			КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111, КамАЗ-65115, КамАЗ-65116	задний мост	/kamaz-4310/img/zap/	5320-2402110-40_2.jpg											0.105	0.105	0.27	6.6			
487	Шестерня коническая среднего моста ведущая	5320-2502017	7 150	########		########	0-	-	6 560	8 220	завод, под заказ							5320-2402017	5320-2402060	53212-2506126	53212-2506130	Редуктор	Шестерни	shesternya-konicheskaya-srednego-mosta-vedushchaya-5320-2502017	/kamaz-4310/catalog/zapchasti/	487					1	1	1	1		КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-43501 (4х4), КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-6540		/kamaz-4310/img/zap/	5320-2502017_2.jpg											0.15	0.15	0.25	6.25			
489	Шестерня низшей передачи привода заднего моста в сборе (43зуб) 4310/43114	4310-1802189	8 580				1-	-	8 860	-	завод, под заказ			8 860	с хранения, по запросу			4310-1802034	4310-1802090	43114-1802189		Коробка раздаточная	Шестерни	shesternya-nizshej-peredachi-privoda-zadnego-mosta-v-sbore-4310-1802189	/kamaz-4310/catalog/zapchasti/	489			1	1						КамАЗ-4310, КамАЗ-4310 (каталог 2004 г), КамАЗ-43101, КамАЗ-4326		/kamaz-4310/img/zap/	4310-1802189_2.jpg											0.241	0.241	0.117	10.1	у шестерни 43114 посадочное место стало короче чем на 4310 и без паза под стопорное кольцо		
491	Шестерня низшей передачи раздаточной коробки (43зуб, с бронз.втулкой) 43114(4310)	43114-1802189	15 000				0-	-	13 840	17 250	завод							43114-1802090	4310-1802189	43114-1802088	4310-1802180	Коробка раздаточная	Шестерни	shesternya-nizshej-peredachi-razdatochnoj-korobki-43114-1802189	/kamaz-4310/catalog/zapchasti/	491				1	1	1	1			КамАЗ-43114, КамАЗ-43118, КамАЗ-4326 (каталог 2003г), КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111		/kamaz-4310/img/zap/	43114-1802189_2.jpg											0.241	0.241	0.117	10.1	у шестерни 43114 посадочное место стало короче чем на 4310 и без паза под стопорное кольцо		
495	Шестерня первичного вала делителя КПП в сборе	15-1770050		2 475			-	1-1	-	-	завод, под заказ							152-1770050	14-1701130			Коробка передач	Шестерни	shesternya-pervichnogo-vala-delitelya-kpp-v-sbore-15.1770050	/kamaz-4310/catalog/zapchasti/	495				1	1	1	1			КамАЗ 43114, КамАЗ 43118, КамАЗ 4326, КамАЗ 6540, КамАЗ 53605, КамАЗ 53229, КамАЗ 65111, КамАЗ 43253		/kamaz-4310/img/zap/	15.1770050_2.jpg											0.138	0.063	0.138	3.66			
496	Шестерня первичного вала делителя КПП в сборе	152-1770050	5 941	6 060		2 640	0-	1-	-	6 830	завод, под заказ							15-1770050	14-1701130			Коробка передач	Шестерни	shesternya-pervichnogo-vala-delitelya-kpp-v-sbore-152.1770050	/kamaz-4310/catalog/zapchasti/	496				1	1	1	1			КамАЗ 43114, КамАЗ 43118, КамАЗ 4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-65115, КамАЗ-6540, КамАЗ 6540, КамАЗ 53605, КамАЗ 53229, КамАЗ 65111, КамАЗ 43253	Применяется на КПП моделей 152, 154.  													0.138	0.063	0.138	3.66	Шестерня первичного вала делителя в сборе с конусным кольцом, напрессованным и приваренным электронно-лучевой сваркой.	С июля 2009 года на шестернях 152.1770054 (входит в состав 152.1770050) перестали делать 3 отверстия между зубьями.  Прочность сварного соединения контролируется с обеспечением 3-х кратного запаса относительно номинального момента. 	
497	Шестерня первой передачи промежуточного вала (24 зубьев)	43114-1802090	9 998		5 940		0-1	-	9 760	11 500	завод	6 830	аналог Наб.Челны					43114-1802189	4310-1802090	65111-1802090-10	4310-1802180	Коробка раздаточная	Шестерни	shesternya-pervoj-peredachi-promezhutochnogo-vala-43114-1802090	/kamaz-4310/catalog/zapchasti/	497				1	1	1				КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-53228, 65111, КамАЗ-43261 (Евро-1, 2).		/kamaz-4310/img/zap/	43114-1802090_2.jpg											0.14	0.14	0.11	5.81	внутренний диаметр 70mm		
499	Шестерня первой передачи промежуточного вала (24 зубьев)	4310-1802090	4 950		5 940		0-1	-	5 690	9 500	завод, с хранения	6 830	аналог Наб.Челны					4310-1802088	4310-1802189	43114-1802090	65111-1802090-10	Коробка раздаточная	Шестерни	shesternya-pervoj-peredachi-promezhutochnogo-vala-4310-1802090	/kamaz-4310/catalog/zapchasti/	499			1	1						КамАЗ-4310, КамАЗ-43101, КамАЗ-4326		/kamaz-4310/img/zap/												0.14	0.14	0.11	5.81	внутренний диаметр 68,81mm, под ролики, старого образца		
501	Шестерня первой передачи промежуточного вала (25 зубьев)	65111-1802090-10	10 229		5 940		0-1	1-	9 980	11 760	завод	6 830	аналог Наб.Челны					43114-1802090	4310-1802090	65111-1802088-10	65111-1802034	Коробка раздаточная	Шестерни	shesternya-pervoj-peredachi-promezhutochnogo-vala-65111-1802090-10	/kamaz-4310/catalog/zapchasti/	501							1	1		КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4) 		/kamaz-4310/img/zap/	65111-1802090-10_2.jpg											0.143	0.143	0.107	6.5	внутренний диаметр 70mm		
503	Шестерня полуоси Евро (20 шл.)  050	53205-2403050	3 850	3 500	1 285		1-0	1-1	1 920	4 430	завод, под заказ	1 480	с хранения, в наличии					43118-2403069	43118-2403070			Редуктор	Шестерни	shesternya-poluosi-20-shl-evro-53205-2403050	/kamaz-4310/catalog/zapchasti/	503				1	1	1	1	1		КамАЗ-43114,КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4), КамАЗ-53228, 65111, КамАЗ-5460, КамАЗ-6460, КамАЗ-4308, КамАЗ-65115, КамАЗ-65116, КамАЗ-6520 (Euro-2, 3), КамАЗ-6522, КамАЗ-65226, КамАЗ-6540		/kamaz-4310/img/zap/	53205-2403050_2.jpg											0.144	0.05	0.144	2.17	Покрываются противозадирным химическим фосфатным составом. Гарантированный ресурс детали – 350 тыс. км.		
504	Шестерня полуоси Евро (16 шл.)  050	53212-2403050	1 632	1 664			1-	1-1		1 880	завод		с хранения, в наличии									Редуктор	Шестерни	shesternya-poluosi-16-shl-evro-53212-2403050	/kamaz-4310/catalog/zapchasti/																															
505	Шестерня постоянного зацепления промежуточного вала (34 зубьев)	43114-1802088	10 671		6 130		0-1	-	10 410	12 270	завод	7 050	аналог Наб.Челны					65111-1802088-10	4310-1802088	43114-1802090	4310-1802180	Коробка раздаточная	Шестерни	shesternya-postoyannogo-zatsepleniya-promezhutochnogo-vala-43114-1802088	/kamaz-4310/catalog/zapchasti/	505				1	1	1	1			КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111		/kamaz-4310/img/zap/	43114-1802088_2.jpg											0.2	0.07	0.2	6.7			
507	Шестерня постоянного зацепления промежуточного вала (34 зубьев)	4310-1802088	8 000		6 490		0-1	-1	9 200	9 200	завод	7 460	аналог Наб.Челны					43114-1802088	65111-1802088-10	4310-1802180	4310-1802090	Коробка раздаточная	Шестерни	shesternya-postoyannogo-zatsepleniya-promezhutochnogo-vala-4310-1802088	/kamaz-4310/catalog/zapchasti/	507			1	1						КамАЗ-4310, 43105, КамАЗ-4326		/kamaz-4310/img/zap/	4310-1802088_2.jpg											0.2	0.2	0.2	6.9	диаметр внутренний = 54мм		
509	Шестерня постоянного зацепления промежуточного вала (34 зубьев)	65111-1802088-10	11 520		6 490		1-1	1-1	11 240	13 250	завод	7 460	аналог Наб.Челны					43114-1802088	4310-1802088	65111-1802180	65111-1802034	Коробка раздаточная	Шестерни	shesternya-postoyannogo-zatsepleniya-promezhutochnogo-vala-65111-1802088-10	/kamaz-4310/catalog/zapchasti/	509							1			КамАЗ-43261 (Евро-1, 2), КамАЗ-4350 (4х4), КамАЗ-43501 (4х4) 		/kamaz-4310/img/zap/	65111-1802088-10_2.jpg											0.2	0.082	0.2	6.2			
511	Шестерня привода дифференциала высшей передачи привода заднего моста	4310-1802180	12 016		6 435		1-1	-	11 730	13 820	завод	7 400	аналог Наб.Челны	9 560	с хранения, по запросу			4310-1802180	65111-1802180	4310-1802088	4310-1802144	Коробка раздаточная	Шестерни	shesternya-privoda-differentsiala-vysshej-peredachi-privoda-zadnego-mosta-4310-1802180	/kamaz-4310/catalog/zapchasti/	511			1	1	1	1	1			КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-53228, 65111		/kamaz-4310/img/zap/	4310-1802180_2.jpg											0.19	0.077	0.19	5.54			
513	Шестерня привода дифференциала высшей передачи привода заднего моста	4310-1802180	12 016		6 435		1-1	-	12 430	13 820	завод							65111-1802180	4310-1802180	43114-1802088	43114-1802090	Коробка раздаточная	Шестерни	shesternya-privoda-differentsiala-vysshej-peredachi-privoda-zadnego-mosta-43114-1802180	/kamaz-4310/catalog/zapchasti/	513	43114-1802180			1	1	1	1			КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-53228, 65111, КамАЗ-43261 (Евро-1, 2).		/kamaz-4310/img/zap/	43114-1802180_2.jpg											0.238	0.238	0.47	43.6			
515	Шестерня привода дифференциала высшей передачи привода заднего моста	65111-1802180	13 057	13 313	6 490		1-1	1-1	12 740	15 020	завод	7 460	аналог Наб.Челны					4310-1802180	4310-1802180	65111-1802088-10	65111-1802034	Коробка раздаточная	Шестерни	shesternya-privoda-differentsiala-vysshej-peredachi-privoda-zadnego-mosta-65111-1802180	/kamaz-4310/catalog/zapchasti/	515							1	1		КамАЗ-43261 (Евро-1, 2), КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8		/kamaz-4310/img/zap/	65111-1802180_2.jpg											0.2	0.1	0.2	7.51			
517	Шестерня привода заднего моста 4310 в сборе	4310-1802144	13 250	15 009	6 050		1-1	1-1	13 405	15 240	завод			6 960	с хранения, по запросу			65111-1802144	4310-1802180			Коробка раздаточная	Шестерни	shesternya-privoda-zadnego-mosta-v-sbore-4310-1802144	/kamaz-4310/catalog/zapchasti/	517			1	1	1	1	1			КамАЗ-4310, КамАЗ-4326, КамАЗ-43101, КамАЗ-4310 (2004 г) , КамАЗ-43114, КамАЗ-43118, КамАЗ-4326 (2003г) , КамАЗ-53228, 65111, КамАЗ-43261 (Евро-1, 2) 		/kamaz-4310/img/zap/	4310-1802144_2.jpg											0.177	0.253	0.177	6.9			
521	Шестерня привода заднего моста 65111 в сборе	65111-1802144	12 664	12 912	6 500		1-0	1-1	13 510	14 560	завод	7 480	аналог Наб.Челны					4310-1802144	65111-1802180	65111-1802088-10	65111-1802090-10	Коробка раздаточная	Шестерни	shesternya-privoda-zadnego-mosta-v-sbore-65111-1802144	/kamaz-4310/catalog/zapchasti/	521							1	1		КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2).		/kamaz-4310/img/zap/	65111-1802144_2.jpg											0.177	0.209	0.177	6.9			
523	Шестерня привода заднего моста коническая МОД 136	53212-2506126	1 634	1 945			1-	1-1	1 760	1 880	завод, под заказ	920	аналог Наб.Челны					53212-2506130	5320-2502017	5320-2402017	5320-2402060	Мост задний	Шестерни	shesternya-privoda-zadnego-mosta-konicheskaya-53212-2506126	/kamaz-4310/catalog/zapchasti/	523										КамАЗ-65115, КамАЗ-6540, КамАЗ-43118, КамАЗ-53228, 65111, КамАЗ-65116, КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2).		/kamaz-4310/img/zap/	53212-2506126_2.jpg											0.1	0.07	0.12	0.915	Устанавливается на автомобилях КАМАZ – 53212, 55111, 65111. Гарантированный ресурс детали – 350 тыс. км.		
525	Шестерня привода среднего моста коническая МОД 130	53212-2506130	4 000				1-	-	1 820	4 600	завод, под заказ							53212-2506126	5320-2502017	5320-2402017	5320-2402060	Мост задний	Шестерни	shesternya-privoda-srednego-mosta-konicheskaya-53212-2506130	/kamaz-4310/catalog/zapchasti/	525										КамАЗ-65115, КамАЗ-6540, КамАЗ-43118, КамАЗ-53228, 65111, КамАЗ-65116, КамАЗ-43501 (4х4), КамАЗ-53501 (6х6), КамАЗ-53504 (6х6), КамАЗ-6450 8х8, КамАЗ-63501 8х8, КамАЗ-43261 (Евро-1, 2).		/kamaz-4310/img/zap/	53212-2506130_2.jpg											0.104	0.073	0.104	1.48	Устанавливается на автомобилях КАМАZ – 53212, 55111, 65111. Гарантированный ресурс детали – 350 тыс. км.		
527	Шестерня третьей передачи в сборе	14-1701130	10 853				0-	-	10 700	12 480	завод, под заказ							15-1770050	152-1770050			Коробка передач	Шестерни	shesternya-tretej-peredachi-v-sbore-14.1701130	/kamaz-4310/catalog/zapchasti/	527			1	1	1	1	1	1		КамАЗ-4310, КамАЗ-43101, КамАЗ-43114, КамАЗ-43118, КамАЗ-4326, КамАЗ-4326, КамАЗ-43261 (Евро-1, 2), КамАЗ-5297, КамАЗ-5315, КамАЗ-5320, КамАЗ-53212, КамАЗ-53228, 65111, КамАЗ-5410, КамАЗ-54112, КамАЗ-55102, КамАЗ-5511, КамАЗ-65115, КамАЗ-6540	Применяется на КП моделей 14, 15, 141, 142, 152,154	/kamaz-4310/img/zap/	14.1701130_2.jpg											0.25	0.095	0.25	6	Шестерня третьей передачи вторичного вала КП в сборе с конусным кольцом, напрессованным и приваренным электронно-лучевой сваркой. Применяется на КП моделей 14, 15, 141, 142, 152,154	шестерню 154.1701130 заменили на 14.1701130	
